valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.608,1964,0.314,['Los Brincos'],0.368,122800,0.718,0,0hWNl8SlXHJ3dt0VG6hjK0,0.0,2,0.11,-6.565,0,Flamenco,35,1964,0.0417,77.262
0.67,1952,0.6759999999999999,['Unspecified'],0.569,98733,0.318,0,0nuduy3tccG4ARqd58t3Gw,0.0,11,0.28,-18.183,0,St'an Beit (Stand-by Dance),0,1952-01-01,0.119,53.804
0.7879999999999999,1954,0.775,['The Statler Brothers'],0.6920000000000001,138600,0.57,0,4kiPXTIW37v2MUZD9DsuPp,1.13e-06,8,0.133,-10.720999999999998,0,Flowers On the Wall (Live in Denmark),29,1954,0.0828,99.991
0.873,1937,0.926,['Hot Lips Page'],0.564,170867,0.38,0,7GyGDJhHWJl0R0Ug0TLiQK,0.145,9,0.207,-13.764,0,Indiana,0,1937,0.185,199.176
0.563,1986,0.000874,['Stryper'],0.503,259600,0.626,0,28tACbaeqQcWDqOv4gMekt,9.78e-05,8,0.071,-11.140999999999998,1,Sing-Along Song,25,1986-01-01,0.0353,88.633
0.772,1974,0.6779999999999999,['Leo Kottke'],0.236,149227,0.357,0,6ekt9vZD8FxxAaTFI2txlv,0.972,11,0.149,-19.004,1,The Fisherman,23,1974-01-01,0.0396,114.653
0.499,1970,0.451,['Carpenters'],0.435,262800,0.453,0,6ueRQ7BzlzsP9oHY9CwvJ6,0.0765,2,0.152,-13.959,0,Another Song,24,1970,0.0512,119.93
0.382,1930,0.971,['Jack Payne'],0.53,182960,0.133,0,3AgSQPQnMXBbUAqRQzRO5x,0.6890000000000001,3,0.118,-20.516,1,Dream Star of Araby,0,1930,0.0323,114.808
0.37,1957,0.921,['John Coltrane'],0.414,281293,0.181,0,3PiMDtE5vflNp7VDv2H8mi,0.7140000000000001,2,0.102,-9.321,0,While My Lady Sleeps,9,1957,0.0344,91.237
0.619,1921,0.956,['Ignacio Corsini'],0.293,155987,0.232,0,2F9giG3Sziq3kJJl9n0GJi,0.7120000000000001,5,0.109,-20.828000000000007,0,Lamento - Remasterizado,0,1921-03-20,0.0679,87.417
0.711,1978,0.00266,['Siouxsie and the Banshees'],0.475,177120,0.759,0,6ZapnnfYEywUlViWjOCkJZ,0.316,9,0.0496,-5.496,1,Nicotine Stain,28,1978-11-13,0.0348,148.106
0.251,1936,0.853,"['Ludwig van Beethoven', 'NBC Symphony Orchestra', 'Arturo Toscanini']",0.305,567040,0.196,0,1SJ72x8pFnKFPIXRTnlbhd,0.878,2,0.0812,-16.866,1,"Symphony No. 2 in D Major, Op. 36: I. Adagio molto - Allegro con brio",0,1936,0.0316,95.985
0.8340000000000001,1990,0.0242,['INXS'],0.645,250076,0.88,0,02mQcDoU5cn15U6tqZmL4e,2.04e-06,9,0.0978,-3.403,1,Disappear,42,1990,0.0329,125.418
0.632,1930,0.8740000000000001,['H.P. Lovecraft'],0.621,134400,0.407,0,5EH2vVjkgWXoDg8nWAmSjx,0.0,9,0.175,-16.977,1,Capítulo 2.5 - el Que Susurraba en la Oscuridad,0,1930,0.963,174.00799999999995
0.349,1976,0.248,['James Taylor'],0.578,241653,0.22,0,0JFvRINCFEnKLnlKeA9fIZ,0.00749,4,0.0945,-17.214000000000002,1,Carolina in My Mind - 2019 Remaster,28,1976-11-01,0.0358,74.831
0.956,1955,0.96,['Relangi'],0.545,152773,0.523,0,5X86aXVoLJclRAp3EGNtFM,0.00336,1,0.334,-10.734000000000002,1,Babu Dharmam Cheyi Babu,2,1955-12-31,0.233,86.59
0.568,1939,0.7709999999999999,['Alcoholics Anonymous'],0.7190000000000001,500125,0.239,0,6plVLjYY5p2qbgTWyTE0ZA,0.0,10,0.217,-18.372,1,Educated Agnostic,0,1939-01-01,0.959,125.434
0.226,1992,0.901,['Tori Amos'],0.395,341813,0.277,0,11dfOCV0oBxzZ9fi2PZhvS,2.66e-06,6,0.105,-10.472,1,Winter - 2015 Remaster,51,1992-01-06,0.0298,79.32
0.3229999999999999,1926,0.413,"['Georgette Heyer', 'Irina Salkow']",0.634,135067,0.143,0,0Nue7lYXVi5MVIGAoIHLmX,0.0,9,0.348,-22.261,1,Kapitel 100 - Der Page und die Herzogin,1,1926,0.958,167.503
0.393,1990,0.389,['Grupo Vennus'],0.428,195960,0.482,0,5isMT4TOBf8QlAJlh9nApo,1.98e-06,5,0.311,-11.589,1,Vida Mia,29,1990-01-15,0.0342,144.251
0.035,2017,0.5579999999999999,['Novo Amor'],0.334,273107,0.397,0,0u4rkpmNtgcFxYHepnVF4v,0.0774,7,0.126,-7.9929999999999986,1,Carry You,66,2017-05-26,0.0284,93.445
0.324,2015,0.00775,['EARTHGANG'],0.789,270747,0.665,1,3Z7dieIRSquTYqLVR15mov,0.0,9,0.109,-5.2010000000000005,1,Missed Calls,57,2015-11-05,0.0665,127.914
0.52,1993,0.0371,['Widespread Panic'],0.589,264400,0.633,0,3NTwkFnd4dPcvpg43O3XW3,0.00172,4,0.106,-12.65,0,Pickin' Up The Pieces,50,1993-02-05,0.0338,93.02
0.5489999999999999,1955,0.914,['Damn Yankees Ensemble'],0.489,57987,0.355,0,0XZTckgxWyFzo2qr0TiIrO,3.59e-05,7,0.1639999999999999,-10.483,1,Finale,6,1955,0.0357,65.289
0.5589999999999999,1958,0.6759999999999999,['Carmen McRae'],0.599,164400,0.424,0,2PGAAImNmrN4UWRKOHLVFI,0.0,0,0.927,-6.239,1,"I'll Remember April - Live At The Newport Jazz Festival, 1957",8,1958-01-01,0.0898,134.996
0.311,1942,0.232,['Orchestra Studio 7'],0.584,187533,0.254,0,5wYsaAnkSGwRGnJdY59WmY,0.747,9,0.166,-17.172,1,Tutte 'e ssere - Musical base Version,0,1942-11-13,0.0312,76.351
0.7609999999999999,1950,0.992,['King Radio'],0.653,167523,0.182,0,0HjpCHRq41xG4IdxU0sFgJ,1.09e-05,0,0.324,-13.922,1,Matilda,0,1950-01-01,0.222,129.787
0.128,2013,0.0448,"['Travis Scott', 'T.I.', '2 Chainz']",0.7879999999999999,243800,0.617,1,1x6Zk7hoTIlSOFNZnyxjZD,0.0,2,0.088,-4.516,1,Upper Echelon (feat. T.I. & 2 Chainz),58,2013-05-21,0.0651,122.065
0.727,1938,0.882,['Francisco Canaro'],0.574,160053,0.5379999999999999,0,3QuC8oDE2oHDZJLJ6YdH49,0.0601,7,0.165,-8.435,1,Mate Amargo - Instrumental (Remasterizado),0,1938-01-24,0.0596,149.875
0.467,1994,0.00508,['Ice Mc'],0.621,255400,0.7290000000000001,0,2pjj239FG6qY3tj6hhjxeC,0.000834,2,0.335,-11.71,0,It's a Rainy Day,56,1994-01-01,0.0306,134.966
0.247,1975,0.0819999999999999,['Hawkwind'],0.248,608560,0.8640000000000001,0,72O7henR5rQfJWrbXafpYn,1.3e-05,1,0.0894,-7.869,1,Assault and Battery / The Golden Void,35,1975,0.0895,133.437
0.037,1994,0.979,"['Aram Khachaturian', 'St. Petersburg State Symphony Orchestra', 'Andre Anichanov']",0.1,296373,0.0656,0,74JmOn8oxrDI6msHDudTlm,0.7879999999999999,5,0.124,-23.678,0,Gayane Suite No. 3: IV. Gayane's Adagio,41,1994-06-01,0.0508,73.959
0.948,1954,0.887,"['Johann Sebastian Bach', 'Isaac Stern']",0.4320000000000001,65240,0.415,0,0coHBODI6ZLviNJoy6lXbW,0.988,4,0.46,-16.19,0,"Violin Sonata in E Minor, BWV 1023: I. [ ]",0,1954,0.0554,126.08
0.7829999999999999,2017,0.109,['Lil Uzi Vert'],0.773,220587,0.75,1,0uxSUdBrJy9Un0EYoBowng,0.0,8,0.174,-4.009,0,20 Min,83,2017-11-17,0.117,123.426
0.306,1961,0.985,['Chet Atkins'],0.581,139160,0.0621,0,16zbCoR18IdLLIlQUIQ8UX,0.955,2,0.0944,-19.269,1,"O Come, All Ye Faithful",15,1961,0.0487,78.544
0.926,2004,0.685,['Renato Carosone'],0.618,208615,0.345,0,79LnSU3iFdQTVnmK8BX50Y,0.0,10,0.0744,-8.724,0,"Tu Vuo Fa 'L'Americano - From ""The American"" Soundtrack",39,2004-01-01,0.213,181.4
0.112,1982,0.937,['Teresa Teng'],0.304,244813,0.197,0,61W7EZrS3GFvXpRh9hlMME,0.0217,4,0.177,-14.252,1,但願人長久,38,1982-12-07,0.0308,88.645
0.14,1952,0.988,"['Ludwig van Beethoven', 'Arturo Toscanini', 'NBC Symphony Orchestra']",0.22,527973,0.0747,0,1W76vGUP2lLwyxyNJg7Ppg,0.841,3,0.244,-19.173,1,"Symphony No. 4 in B-Flat Major, Op. 60: II. Adagio",0,1952,0.0397,72.69
0.556,2019,0.313,['Melanie Martinez'],0.612,202723,0.6509999999999999,0,4fRzunTZ51UC0oNwoVqiKB,0.0,2,0.114,-8.292,0,Nurse's Office,66,2019-09-06,0.19,182.87
0.081,1964,0.973,['Thelonious Monk'],0.591,214093,0.33,0,6ZBea1ayHLEaBQGBxkugmK,0.922,7,0.124,-8.079,0,These Foolish Things (Remind Me Of You),34,1964,0.0464,73.021
0.606,1948,0.995,['Sunetra'],0.5920000000000001,207552,0.115,0,5YiljVIWk2gZNOL9ABz58j,0.747,2,0.279,-10.094,1,Woh Sukh Mein Jhulte Hai,0,1948-12-31,0.334,72.867
0.502,1991,0.402,['Lynyrd Skynyrd'],0.386,330133,0.565,0,1jVAbzcRqCJjk6cqKG86zL,1.7199999999999998e-05,7,0.125,-11.848,1,Comin' Home,35,1991-11-12,0.0296,82.721
0.387,1983,0.324,['Julio Iglesias'],0.5329999999999999,228173,0.426,0,2KqlmsxvljytW2JNTnBcaY,0.0,2,0.201,-13.918,1,Hey,28,1983,0.0297,104.171
0.7709999999999999,1993,0.00291,['Iron Butterfly'],0.472,173987,0.526,0,41TqRBgF4Ahyr4vGmZVk8b,0.000173,0,0.181,-9.505,1,In-A-Gadda-Da-Vida - Single Version,56,1993,0.0309,119.44
0.232,1989,0.191,['Michael Bolton'],0.541,255667,0.44,0,3RMeOetCdXttthQK0clPuz,0.0,10,0.114,-12.206,1,How Am I Supposed to Live Without You,70,1989-06-27,0.031,140.273
0.645,1981,0.787,['Bob & Doug McKenzie'],0.54,285307,0.26,0,4eUuyhbmV2A5bkrnhRcrXn,2.1e-05,2,0.114,-20.955,1,The Twelve Days Of Christmas,30,1981-01-01,0.36,139.43
0.968,1973,0.226,['The Staple Singers'],0.635,267173,0.581,0,5eX6j2j6gfaXEryl54oIKZ,0.000628,4,0.0693,-14.663,1,If You're Ready (Come Go With Me),45,1973-01-01,0.0241,101.334
0.873,1982,0.583,['J.J. Cale'],0.7,169360,0.329,0,6tZF1isUvYNQviZjSlVPmr,0.0685,4,0.114,-17.314,1,City Girls,39,1982-03,0.033,118.715
0.688,1989,0.118,['Michael Bolton'],0.399,235627,0.708,0,0ZUjPkZKjzRi6bgIuJovfY,0.0,0,0.179,-10.541,0,How Can We Be Lovers,55,1989-06-27,0.0387,207.424
0.6829999999999999,1950,0.995,"['Prodromos Tsaousakis', 'Rena Stamou', 'Various Artists']",0.466,220240,0.24,0,22nA0ZvjGbmoxbOyku0VRF,0.901,1,0.22,-17.639,1,Kathe spiti ki enas ponos,0,1950-01-01,0.0406,140.061
0.652,1955,0.706,"['Kurt Weill', 'Lotte Lenya', 'Roger Bean']",0.545,274893,0.417,0,0UAPx6Ikn5pemdavmtRUd4,0.0,3,0.118,-11.623,1,Happy End: Bilbao-Song,5,1955,0.279,164.795
0.102,2014,0.8029999999999999,"['Alexandre Desplat', 'London Symphony Orchestra']",0.242,116520,0.371,0,3GiE1hcocpQIEf1gC7fv2o,0.969,5,0.0938,-11.427,0,Alan Turing's Legacy,55,2014-11-07,0.0333,102.194
0.19,2019,0.208,['Doja Cat'],0.7490000000000001,226987,0.463,1,60ynsPSSKe6O3sfwRnIBRf,0.0371,11,0.337,-8.433,1,Streets,73,2019-11-07,0.0828,90.02799999999998
0.912,1937,0.0608,['Springtoifel'],0.599,187067,0.925,0,6MNNeOeN4FT0F6wdGLsVNt,0.0,2,0.341,-3.805,1,Fuer Iglette,0,1937,0.0561,140.305
0.178,1946,0.971,"['Robert Schumann', 'Eugene Istomin', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.286,661267,0.154,0,5UV49HM2BjPIQ0OyiDQxU2,0.81,9,0.138,-20.109,1,"Piano Concerto in A Minor, Op. 54: III. Allegro vivace",0,1946,0.0345,77.805
0.677,2018,0.581,['Imagine Dragons'],0.672,217173,0.715,0,2nkoWsTZa8LKPNGdjI5uxj,2.08e-06,0,0.101,-6.18,1,West Coast,65,2018-11-09,0.0268,104.989
0.236,1941,0.978,"['Rajkumari', 'Kantilal', 'Vatsala Kumthekar']",0.4,202223,0.252,0,2yiCE4YALQtFtD1osTNRkg,0.0,1,0.565,-8.115,1,Tare Kyon Muskaye,0,1941-12-31,0.0531,78.505
0.612,1948,0.987,['Uma Devi'],0.667,180773,0.279,0,3mNvqcFS7Va6Zu0KDaTO48,0.029,5,0.13,-8.616,1,Shaharon Men Se Shahar,0,1948-12-01,0.103,72.752
0.0497,1941,0.985,"['Richard Wagner', 'Arturo Toscanini']",0.185,147400,0.156,0,4Rks8AJuzaCs8LIiE27SDg,0.0834,3,0.249,-21.343000000000004,1,"Götterdämmerung, WWV 86D: Act III: Mein Erbe nun nehm' ich zu eigen",0,1941,0.0499,169.734
0.397,2001,0.619,['Los Reyes Del Camino'],0.6659999999999999,229067,0.483,0,6Jn8zqh19yyRgZlAsz0rNL,5.28e-06,3,0.299,-9.496,1,Amantes Inocentes - Version Balada,47,2001-01-01,0.0394,75.00399999999998
0.5479999999999999,1971,0.294,"['Paul McCartney', 'Linda McCartney']",0.288,365240,0.579,0,6WLcfx5k7piKZWUm1SwFco,0.0893,0,0.5589999999999999,-8.064,1,Long Haired Lady - Remastered 2012,40,1971-05-17,0.0274,168.334
0.51,1988,0.283,['Pink Floyd'],0.368,592160,0.579,0,6Je8S4eMH9D37JRn1QmNhY,0.1639999999999999,11,0.716,-13.852,0,Money - Live,36,1988-11-22,0.0617,135.071
0.256,1987,0.0425,"[""Guns N' Roses""]",0.237,231560,0.992,0,5rGMnOX6IRuyvdIGN6lUgo,0.0066799999999999,1,0.0755,-5.215,1,Think About You,37,1987-07-29,0.129,170.627
0.909,1982,0.382,['Djavan'],0.763,332133,0.555,0,2kgT6sMwXd3mdeXhBbLMQe,1.4e-05,9,0.262,-7.893,1,Sina,57,1982-03-25,0.0353,103.925
0.9,1994,0.151,['Ricardo Arjona'],0.785,268813,0.779,0,2AUWKEY6IqC3ifytFvvn9d,2.3e-06,9,0.0706,-8.891,1,Si Yo Fuera,44,1994-04-14,0.0568,124.972
0.036,1956,0.975,['Louis and Bebe Barron'],0.258,141893,0.189,0,2nstbfcFnz7gr4FTnMRA4L,0.928,0,0.129,-21.313,1,Main Titles (Overture),13,1956,0.0498,104.916
0.6409999999999999,1946,0.92,['Surendra'],0.382,199131,0.326,0,1AiI0uL2JtqyQfcu8INhxr,0.00345,0,0.0788,-10.208,1,Ab Kaun Hai Mera,0,1946-12-31,0.0388,148.219
0.965,1974,0.338,['Curtis Mayfield'],0.887,372827,0.501,0,0WNXlCwsn9npUGGG45B2XA,0.0601,1,0.0795,-9.802,0,Kung Fu,31,1974,0.0461,115.734
0.706,1970,0.8290000000000001,['Linda Ronstadt'],0.544,141133,0.36,0,4bOILITTro94deJXmwLoMw,0.0,10,0.0756,-12.229,1,I'm Leavin' It All Up To You,20,1970,0.0287,118.524
0.895,1976,0.3,['Peter Tosh'],0.7829999999999999,233840,0.632,0,0TQ5nIVC1ILlBnbUl0x2bR,0.00456,7,0.16,-9.726,0,Burial,36,1976,0.0997,154.566
0.525,1948,0.883,['Трумен Капоте'],0.703,98200,0.28,1,1svFUt8HKeGACN0ZYJRhYc,0.0,1,0.402,-17.273,1,"Часть 1.1 - Другие голоса, другие комнаты",0,1948,0.957,133.275
0.606,2003,0.0505,"['Charizma', 'Peanut Butter Wolf']",0.7440000000000001,247480,0.602,1,5VNWTBdKyn0Agkhs8AAVJi,6.32e-06,10,0.111,-8.817,1,Methods,43,2003-12-01,0.0734,83.985
0.805,1967,0.7340000000000001,['Nina Simone'],0.501,139640,0.6890000000000001,0,0c8pnoqbohY9KBAZDbJ8NG,0.0,10,0.222,-5.481,1,Why Must Your Love Well Be so Dry,25,1967,0.0432,117.941
0.495,1998,0.424,['Dru Hill'],0.742,266840,0.5589999999999999,1,5JZP1Pto9JMJ4riXQQnBbY,0.0,1,0.226,-7.782,0,I'll Be The One,34,1998-01-01,0.0709,100.959
0.0913,1963,0.995,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.258,389160,0.0305,0,3BPBSgZcr9gHNIegIzfdwu,0.894,1,0.131,-34.016,0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",22,1963,0.0409,67.456
0.37,1962,0.912,['Dean Martin'],0.455,156907,0.213,0,4oG0FEI8Ghc03RIdpRRYTC,0.00144,8,0.336,-14.685,1,C'est Magnifique,23,1962,0.0326,114.717
0.6990000000000001,2000,0.233,['Del The Funky Homosapien'],0.825,277440,0.66,1,736y1ZQptSw5iaMkbmvu9X,0.0,9,0.0919,-6.977,1,Press Rewind,53,2000-01-01,0.327,93.914
0.523,1947,0.992,['Khursheed Bano'],0.39,201720,0.0858,0,4EkHRkl8v7uVgQkSQXpH7P,0.83,11,0.0863,-17.909000000000006,1,Main Khoj Khoj Haari,0,1947-01-01,0.0406,67.658
0.593,2013,0.402,['Michael Bublé'],0.525,195360,0.555,0,1JVf7tzhspVTRrRHxiJhD5,0.0,6,0.143,-6.415,1,To Love Somebody,59,2013-04-11,0.0273,90.554
0.463,1960,0.975,"['Traditional', 'Leonard Bernstein', 'New York Philharmonic']",0.382,87533,0.349,0,0dceTPlkqYy0qV7yBhYTTh,0.438,3,0.195,-13.324000000000002,1,Joy to the World,15,1960,0.0327,99.276
0.888,1956,0.67,['Odetta'],0.635,114467,0.225,0,30DiNVMuWhBwU24K16dk39,2.59e-06,9,0.126,-11.899,1,He's Got the Whole World in His Hands,31,1956,0.0514,119.978
0.968,2010,0.384,['Los Tucanes De Tijuana'],0.507,156920,0.569,0,65PXVu64xyXCpKczg4K9Cz,0.0,5,0.146,-5.379,1,El Centenario,64,2010-02-14,0.0901,185.61900000000003
0.893,1966,0.5,['The Who'],0.439,119560,0.833,0,0dggW45lnnQGsQFYMsbsEW,0.0,7,0.231,-4.493,1,Barbara Ann,16,1966-12-09,0.0433,92.408
0.545,1971,0.7609999999999999,"['Paul McCartney', 'Linda McCartney']",0.6559999999999999,228720,0.158,0,7sTjo29BbdrtNVhZz3ucY5,0.263,0,0.0912,-18.392,0,Hey Diddle (Dixon Van Winkle Mix) - 2012 Master,35,1971-05-17,0.0308,91.204
0.6559999999999999,1932,0.944,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.643,164427,0.356,0,20F8kk9ZvyEfSuOVcy0zUK,0.0445,5,0.0965,-13.597,1,"On Revival Day, Part 2 34626-B",0,1932-12-06,0.353,122.503
0.774,2014,0.0297,['Miranda Lambert'],0.584,204387,0.813,0,4sl4UWqzHSG7riBKdralwy,0.000197,6,0.272,-7.221,1,Little Red Wagon,55,2014-06-02,0.0582,95.081
0.909,1999,0.5589999999999999,['Aventura'],0.809,272080,0.482,0,5ERhiZwEhNFIeXEG6RstN9,0.11,1,0.104,-7.922999999999999,1,No Lo Perdona Dios,41,1999,0.0784,133.053
0.295,1972,0.918,['Elvis Presley'],0.228,158627,0.245,0,6WRv0Mr5Y2K3qG5qraEPiA,0.00195,3,0.131,-15.434,1,He Touched Me,36,1972-04-03,0.0288,82.962
0.141,2011,0.934,['Michael Bublé'],0.282,264827,0.101,0,0tXPhc8LvM4dPvoRwI66XQ,5.05e-05,7,0.159,-14.657,1,I'll Be Home for Christmas,65,2011-10-14,0.0315,83.13
0.231,1989,0.0325,['The Tragically Hip'],0.639,260867,0.38,0,15tmu8HStLRhqa5mlHGqD8,3.78e-05,7,0.0519,-12.15,1,38 Years Old,23,1989,0.0262,97.632
0.6779999999999999,1966,0.272,['Frank Sinatra'],0.5770000000000001,201587,0.667,0,2k5cHiCcMnsVWQ61XARxCG,0.0,8,0.698,-6.107,1,You Make Me Feel So Young - Live At The Sands Hotel And Casino/1966,29,1966-07,0.18,127.324
0.7759999999999999,1942,0.414,['Orchestra Studio 7'],0.643,161358,0.445,0,6W8cxcwwSmZK9ILNTIrPx3,0.977,9,0.0884,-12.071,1,Pasqualino 'O Maraggià - Instrument and base Version,0,1942-11-13,0.0475,101.883
0.73,2011,0.00772,['Michael Salgado'],0.544,230627,0.7490000000000001,0,5izO3NPGJvNBdM8FR9eOG1,3.67e-06,4,0.204,-7.056,1,Honky Tonks And Cantinas - Country Bonus,43,2011-07-28,0.0269,96.019
0.441,1980,0.71,['Nicola Di Bari'],0.336,187760,0.326,0,5zgfb0T6OJQ6sTd4uGgsSU,0.207,10,0.139,-13.77,1,Como Violetas,43,1980-01-04,0.0396,83.853
0.179,2009,0.0306,['Danilo Montero'],0.269,472493,0.61,0,6qYidY706dT5LxQSmbTg94,5.71e-06,9,0.708,-7.295,1,Revelacion,55,2009-10-02,0.0423,135.9
0.506,1991,0.0153,['Michael Jackson'],0.861,393307,0.594,0,4HWcWgleTuUAWnVPNwW4CM,0.000326,5,0.104,-4.658,1,Who Is It,59,1991-11-13,0.121,103.159
0.298,1954,0.884,['Matt Maddox'],0.223,216507,0.0336,0,109sXjopYMNM7zAH7bxc0n,1.09e-05,0,0.0856,-24.655,1,Lament (Lonesome Polecat),14,1954-07-15,0.0291,86.79799999999999
0.498,2015,0.0365,"['Alesso', 'Roy English']",0.537,221400,0.848,0,2ToIksTPpJ4csKPEOdUEyM,0.0,6,0.423,-2.431,0,Cool,58,2015-05-26,0.0313,128.023
0.557,2014,0.8370000000000001,['Birdy'],0.684,159507,0.341,0,3C5in0EVdoGepp5bA6lhlE,2.69e-05,9,0.0883,-9.497,1,Tee Shirt - Soundtrack Version,63,2014-05-13,0.0272,75.94800000000002
0.418,2007,0.00554,"['Beyoncé', 'Shakira']",0.764,199853,0.7509999999999999,0,2HWWNoWEEEECwZhAiLg7ib,0.000237,8,0.1639999999999999,-3.74,1,Beautiful Liar,62,2007-05-29,0.0703,91.977
0.384,1975,0.619,['Bob Dylan'],0.6779999999999999,256960,0.354,0,2Da6m8ajFABWuS57Ii5gLe,0.0,7,0.721,-9.481,1,"Simple Twist of Fate - Live at Harvard Square Theatre, Cambridge, MA - November 1975",29,1975-12-31,0.0355,116.894
0.939,1990,0.271,['David Bowie'],0.672,240200,0.726,0,5pUOEhuEZuUlfwe5TBfXcX,2.54e-06,11,0.107,-10.802,1,Golden Years - 1990 Remaster,31,1990-03-12,0.0406,108.745
0.718,1962,0.456,"[""Lightnin' Hopkins""]",0.596,179733,0.545,0,41s9iG3fTuu32yBnmDLCcZ,5.53e-05,11,0.329,-8.913,0,Mojo Hand,48,1962-04-13,0.064,146.953
0.718,1994,0.0858,['Jr. Walker & The All Stars'],0.637,148840,0.481,0,6cYwfbMdQnLCFW8u9cgKaC,0.0,5,0.136,-11.078,1,What Does It Take (To Win Your Love),40,1994-01-01,0.0285,109.484
0.311,1959,0.929,['Sons of the Pioneers'],0.22,136027,0.145,0,7hLdhov62TbNrY2WcTdfJb,0.000259,2,0.251,-16.322,1,Wagon Wheels,12,1959-05-10,0.0334,49.394
0.301,1928,0.991,"['Robert Schumann', 'Vladimir Horowitz']",0.286,102960,0.109,0,01ac4lVxoX1fqy06BwlkPc,0.911,10,0.148,-19.549,1,"Humoreske, Op. 20: Hastig",0,1928,0.0336,82.44
0.954,1982,0.677,['Sonora Ponceña'],0.664,383533,0.75,0,1FbwbKzs9Qrg9ZXaYlP164,0.0163,5,0.0576,-6.439,1,Yambeque,44,1982-12-31,0.0405,172.271
0.429,1949,0.975,"['Giuseppe Verdi', 'Richard Tucker', 'Fausto Cleva']",0.585,159253,0.4370000000000001,0,3w7YvlEJEwHCZTg46KWdW1,7.39e-06,11,0.208,-9.039,1,"Un ballo in maschera, Act I: ""Di tu se fedele""",0,1949,0.0965,82.963
0.8540000000000001,1987,0.327,['The Blow Monkeys'],0.655,244000,0.816,0,3BNZib6aFrkbqjGdoXA9lK,0.0,9,0.198,-6.166,1,It Doesn't Have to Be This Way,47,1987,0.0497,97.491
0.288,2006,0.573,['John Mayer'],0.6679999999999999,242000,0.361,0,2jdAk8ATWIL3dwT47XpRfu,0.00506,1,0.0805,-8.69,0,Slow Dancing in a Burning Room,75,2006-09-11,0.0273,134.15
0.693,1929,0.992,['Carroll Gibbons'],0.778,184693,0.123,0,0bNAi7r6oxK4NNoRslsd9f,0.116,0,0.179,-16.226,0,"There's a Blue Ridge 'Round My Heart, Virginia (Carroll Gibbons)",0,1929,0.0482,94.174
0.908,2007,0.0942,"['K-Paz De La Sierra', 'Franco De Vita']",0.746,230240,0.503,0,7BOBYV8GdTSIGGwGm86FBw,0.000211,0,0.0461,-8.722999999999999,1,Un Buen Perdedor,48,2007-01-01,0.0843,137.924
0.907,2004,0.135,['ATB'],0.6579999999999999,261093,0.878,0,0wYVNC09iLBVIqHB07Hckt,0.591,8,0.0948,-6.834,0,Ecstasy,54,2004-05-24,0.0346,130.009
0.728,1996,0.297,['Cake'],0.593,224347,0.557,0,7IdQVGFdJ3dFrNHSizYieq,0.0,0,0.0619,-9.326,1,Daria,39,1996-09-17,0.0315,120.168
0.721,1976,0.0837,['Bob Marley & The Wailers'],0.705,171840,0.392,0,5DMmfRcYbjyqtAzWK16BRg,3.55e-06,10,0.0578,-11.326,1,Rat Race,37,1976-04-30,0.326,76.376
0.878,1954,0.941,['Cisco Houston'],0.67,90067,0.281,0,3Eb0XJyyH6kjje6nPBrnwt,0.000174,2,0.0929,-14.726,1,Hard Traveling,5,1954-01-01,0.453,132.308
0.747,1971,0.275,['Curtis Mayfield'],0.672,287093,0.625,0,6bYefnX1x2xT86swRTUJO7,3.37e-05,10,0.965,-10.717,0,"We're a Winner - Live @ Bitter End, NYC",30,1971,0.27,96.177
0.0365,2015,0.977,"['Sleep Baby Sleep', 'Meditation Awareness', 'Sleep Sound Library', 'Outside Broadcast Recordings', 'Deep Sleep']",0.182,63496,0.202,0,04Gv6iKKvurUaZcIwKnlUj,0.0358,8,0.111,-28.542,1,Office Air Conditioners,55,2015-07-10,0.0908,57.069
0.354,1969,0.0925,"[""Lightnin' Hopkins""]",0.618,325490,0.194,0,1hVQBr15NIQTeduoDV0DvH,0.00761,2,0.418,-17.58,1,Born in the Bottoms,22,1969-12-28,0.0323,83.042
0.83,1975,0.121,['The Isley Brothers'],0.7929999999999999,319920,0.7859999999999999,0,5idtcCtrCgNywqssGXGXTU,0.0187,11,0.0673,-7.449,0,"Fight the Power, Pts. 1 & 2",41,1975-08-21,0.175,126.548
0.687,1984,0.054,['Talk Talk'],0.628,230893,0.635,0,4QeaktgSB7T5m9dap9gTDZ,0.0148,5,0.088,-7.606,1,Dum Dum Girl - 1997 Remaster,39,1984,0.026,123.816
0.742,1972,0.65,['The Rolling Stones'],0.517,157173,0.7809999999999999,0,3aZyQJSjtrzPXi670Dp7dN,0.977,2,0.341,-6.33,1,Turd On The Run,28,1972-05-12,0.0405,119.364
0.38,1992,0.000363,['White Zombie'],0.522,313800,0.797,0,5Dl0kQlw30AJIFupjioRz4,0.452,9,0.301,-11.845,1,Cosmic Monsters Inc.,38,1992-01-01,0.0502,172.77700000000004
